flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
544224.44,20.635221,0,0.0020395746,659.3498218774478,250.2222862993027,2452,524292.9,19.84417,2144.803,1.2312858,544224.44,20.635221,0,,,,,659.3498218774478,3.5411802e-05,250.2222862993027,5.3760938e-05,-0.0043542483,-0.033859175
544198.6,20.620789,0,0.0020400293,659.3497294677761,250.2223053535235,2453,524241.38,19.8435,2142.6353,1.2322139,544198.6,20.620789,0,,,,,659.3497294677761,3.5415316e-05,250.2223053535235,5.376878e-05,-0.0043433965,-0.03384181
544154.7,20.63801,0,0.0020404835,659.349840301011,250.22210282887332,2454,524234.8,19.843363,2142.9055,1.2331424,544154.7,20.63801,0,,,,,659.349840301011,3.541583e-05,250.22210282887332,5.3764285e-05,-0.004258265,-0.03393589
544227.25,20.629549,0,0.0020409378,659.3500348253706,250.22225050791957,2455,524278.53,19.843977,2141.2969,1.232982,544227.25,20.629549,0,,,,,659.3500348253706,3.5412475e-05,250.22225050791957,5.376183e-05,-0.0041808216,-0.033859238
544233.06,20.64078,0,0.002041392,659.3501337369555,250.22256066418484,2456,524325.3,19.844746,2139.626,1.2329634,544233.06,20.64078,0,,,,,659.3501337369555,3.5407935e-05,250.22256066418484,5.3750693e-05,-0.003974985,-0.033280388
544186.4,20.636793,0,0.002041846,659.3500033381877,250.22199944117733,2457,524236.78,19.843306,2142.0989,1.231012,544186.4,20.636793,0,,,,,659.3500033381877,3.5414807e-05,250.22199944117733,5.3766307e-05,-0.0041994066,-0.034203123
544135.0,20.632532,0,0.0020422998,659.3496751297807,250.22202093687702,2458,524219.66,19.842941,2143.0508,1.2292231,544135.0,20.632532,0,,,,,659.3496751297807,3.5414396e-05,250.22202093687702,5.376713e-05,-0.0044006086,-0.033943165
544129.75,20.627945,0,0.0020427534,659.3497996303986,250.22183882258597,2459,524128.7,19.841846,2148.2266,1.2312618,544129.75,20.627945,0,,,,,659.3497996303986,3.5423174e-05,250.22183882258597,5.3781743e-05,-0.00436947,-0.03432831
544072.56,20.63723,0,0.002043207,659.3498074773661,250.22171264742875,2460,524117.94,19.841372,2140.6167,1.2308787,544072.56,20.63723,0,,,,,659.3498074773661,3.5423236e-05,250.22171264742875,5.3775108e-05,-0.004302537,-0.034316353
544118.9,20.623644,0,0.0020436605,659.3499911509307,250.22178478112195,2461,524121.12,19.84147,2143.6284,1.2282581,544118.9,20.623644,0,,,,,659.3499911509307,3.5421566e-05,250.22178478112195,5.3780255e-05,-0.004167326,-0.034325816
544100.06,20.627453,0,0.0020441136,659.3503420570698,250.2222977102485,2462,524161.53,19.842243,2137.1719,1.2333794,544100.06,20.627453,0,,,,,659.3503420570698,3.5417455e-05,250.2222977102485,5.376938e-05,-0.0038616578,-0.033696122
544217.8,20.63874,0,0.002044567,659.3502480510945,250.22187300014383,2463,524244.78,19.843649,2138.1243,1.2347362,544217.8,20.63874,0,,,,,659.3502480510945,3.541467e-05,250.22187300014383,5.3765383e-05,-0.003967532,-0.034200497
544183.75,20.62769,128,0.0020450198,659.3497859240616,250.22155981049835,2464,524167.3,19.842709,2144.9087,1.2329409,544183.75,20.62769,128,,,,,659.3497859240616,3.542112e-05,250.22155981049835,5.3786862e-05,-0.004395987,-0.034677878
544163.9,20.624094,0,0.0020454726,659.3497481194518,250.22149237864397,2465,524177.88,19.842459,2137.5007,1.2332689,544163.9,20.624094,0,,,,,659.3497481194518,3.5420355e-05,250.22149237864397,5.377868e-05,-0.004370569,-0.034595653
544186.1,20.601896,0,0.0020459252,659.3496885661177,250.22110932737894,2466,524156.72,19.84218,2141.142,1.2334857,544186.1,20.601896,0,,,,,659.3496885661177,3.5423225e-05,250.22110932737894,5.378699e-05,-0.004574651,-0.03513076
544174.06,20.620802,0,0.0020463779,659.349827605702,250.22150012476826,2467,524197.56,19.842724,2140.717,1.2314099,544174.06,20.620802,0,,,,,659.349827605702,3.5417663e-05,250.22150012476826,5.377061e-05,-0.0042572077,-0.03447077
544189.6,20.63498,0,0.0020468303,659.3500431490754,250.2214168267301,2468,524192.0,19.842682,2140.5383,1.2339505,544189.6,20.63498,0,,,,,659.3500431490754,3.541864e-05,250.2214168267301,5.377338e-05,-0.0041618072,-0.034613427
544226.44,20.645918,0,0.0020472826,659.3501135964439,250.22165130104108,2469,524264.75,19.843761,2140.762,1.2331262,544226.44,20.645918,0,,,,,659.3501135964439,3.5411613e-05,250.22165130104108,5.3763957e-05,-0.003957776,-0.034211315
544160.25,20.619925,0,0.0020477348,659.3500345898626,250.22131405027073,2470,524129.78,19.841873,2140.8887,1.233376,544160.25,20.619925,0,,,,,659.3500345898626,3.5425077e-05,250.22131405027073,5.3791253e-05,-0.0042048646,-0.03493693
544220.8,20.620022,0,0.0020481867,659.3498446427259,250.22123097222183,2471,524199.34,19.842766,2141.453,1.2334775,544220.8,20.620022,0,,,,,659.3498446427259,3.542029e-05,250.22123097222183,5.377622e-05,-0.0043248367,-0.034823444
544213.1,20.600441,0,0.0020486386,659.3497925253141,250.22095483231212,2472,524173.62,19.842396,2138.6077,1.2309258,544213.1,20.600441,0,,,,,659.3497925253141,3.5423545e-05,250.22095483231212,5.3784872e-05,-0.004429551,-0.035180733
544190.94,20.618958,0,0.0020490903,659.3496765773003,250.22071151547388,2473,524150.53,19.842014,2135.5408,1.2324638,544190.94,20.618958,0,,,,,659.3496765773003,3.5424506e-05,250.22071151547388,5.3787095e-05,-0.0045201746,-0.035338745
544162.9,20.641596,8192,0.0020495418,659.3498495141357,250.2209810016576,2474,524159.1,19.842299,2143.9644,1.2308285,544162.9,20.641596,8192,,,,,659.3498495141357,3.5424222e-05,250.2209810016576,5.3787357e-05,-0.004257359,-0.03501665
544199.9,20.62021,0,0.0020499933,659.3498763997517,250.22086164136516,2475,524182.56,19.842724,2136.8765,1.2330221,544199.9,20.62021,0,,,,,659.3498763997517,3.5425222e-05,250.22086164136516,5.378453e-05,-0.004248766,-0.035160396
544167.9,20.640566,0,0.0020504445,659.3501641202802,250.22113296036588,2476,524172.7,19.842228,2140.5952,1.2302618,544167.9,20.640566,0,,,,,659.3501641202802,3.5421395e-05,250.22113296036588,5.377987e-05,-0.004026646,-0.03483596
544203.6,20.626898,0,0.0020508957,659.3497410614151,250.22056693739754,2477,524113.44,19.841545,2136.7668,1.2331123,544203.6,20.626898,0,,,,,659.3497410614151,3.5427005e-05,250.22056693739754,5.3796884e-05,-0.004454548,-0.035669275
544199.56,20.613676,0,0.0020513467,659.3492946994717,250.22053895653556,2478,524177.7,19.842386,2138.1694,1.2312944,544199.56,20.613676,0,,,,,659.3492946994717,3.5424317e-05,250.22053895653556,5.3781416e-05,-0.0048163338,-0.035540074
544165.25,20.617619,0,0.0020517977,659.3498132246923,250.22043647507866,2479,524075.8,19.84083,2135.8748,1.2305177,544165.25,20.617619,0,,,,,659.3498132246923,3.5431887e-05,250.22043647507866,5.3799515e-05,-0.0045388746,-0.0357895
544207.25,20.614447,0,0.0020522482,659.3495984601507,250.22057299737838,2480,524193.06,19.842722,2140.0344,1.2337611,544207.25,20.614447,0,,,,,659.3495984601507,3.542101e-05,250.22057299737838,5.3779666e-05,-0.0045716222,-0.035364296
544188.0,20.629946,0,0.002052699,659.3496151347699,250.22005407185068,2481,524149.25,19.84204,2141.936,1.2335943,544188.0,20.629946,0,,,,,659.3496151347699,3.542349e-05,250.22005407185068,5.3787302e-05,-0.0046516466,-0.03592133
544162.56,20.6321,8192,0.0020531493,659.3497930220037,250.2205688023716,2482,524142.47,19.841873,2141.807,1.2326863,544162.56,20.6321,8192,,,,,659.3497930220037,3.5423196e-05,250.2205688023716,5.3783337e-05,-0.004447292,-0.035490435
544153.25,20.618477,0,0.0020535996,659.3496502259204,250.22020278404452,2483,524081.72,19.840948,2139.1274,1.2308722,544153.25,20.618477,0,,,,,659.3496502259204,3.5429257e-05,250.22020278404452,5.379703e-05,-0.0045425124,-0.035921548
544126.25,20.630037,0,0.0020540499,659.349602293087,250.2199272147432,2484,524043.56,19.840336,2139.6187,1.2320119,544126.25,20.630037,0,,,,,659.349602293087,3.543127e-05,250.2199272147432,5.3800606e-05,-0.0046370737,-0.036128964
544192.3,20.633163,0,0.0020544997,659.3494709852571,250.21977376187965,2485,524120.97,19.841482,2142.8853,1.2316573,544192.3,20.633163,0,,,,,659.3494709852571,3.5426758e-05,250.21977376187965,5.379036e-05,-0.004757185,-0.03623585
544158.7,20.60748,0,0.0020549495,659.3494674012509,250.21962742070585,2486,524049.66,19.840296,2135.473,1.2303395,544158.7,20.60748,0,,,,,659.3494674012509,3.543229e-05,250.21962742070585,5.3801683e-05,-0.004766866,-0.036469925
544270.1,20.633781,0,0.0020553994,659.3496279179558,250.2203562234813,2487,524218.8,19.84276,2141.0115,1.2292867,544270.1,20.633781,0,,,,,659.3496279179558,3.5421697e-05,250.2203562234813,5.3777203e-05,-0.004524814,-0.03562086
544169.1,20.610647,0,0.002055849,659.3496487140022,250.2200299641279,2488,524103.1,19.84119,2137.9778,1.2324876,544169.1,20.610647,0,,,,,659.3496487140022,3.5428176e-05,250.2200299641279,5.379278e-05,-0.0046084076,-0.036052722
544166.2,20.623346,0,0.0020562983,659.3495095694695,250.22015274213356,2489,524116.28,19.84156,2143.91,1.2334205,544166.2,20.623346,0,,,,,659.3495095694695,3.5427067e-05,250.22015274213356,5.3789037e-05,-0.0047419816,-0.035757635
544169.1,20.606895,0,0.0020567477,659.3494699192365,250.21995103641345,2490,524060.72,19.840607,2137.3916,1.232007,544169.1,20.606895,0,,,,,659.3494699192365,3.543154e-05,250.21995103641345,5.3803615e-05,-0.004705047,-0.036258064
544151.7,20.61963,0,0.0020571968,659.3497644371486,250.22021153156567,2491,524042.06,19.84033,2141.613,1.2313908,544151.7,20.61963,0,,,,,659.3497644371486,3.543045e-05,250.22021153156567,5.3799457e-05,-0.0043924525,-0.035864413
544193.25,20.625715,0,0.0020576457,659.3497695586118,250.21990098289396,2492,524063.56,19.840776,2138.995,1.2325627,544193.25,20.625715,0,,,,,659.3497695586118,3.5432455e-05,250.21990098289396,5.3802058e-05,-0.0044415803,-0.03613818
544260.9,20.62206,0,0.0020580946,659.3502818017589,250.22039911706494,2493,524155.2,19.842068,2138.8196,1.2313339,544260.9,20.62206,0,,,,,659.3502818017589,3.542605e-05,250.22039911706494,5.3789416e-05,-0.003995901,-0.035663195
544217.44,20.62247,0,0.0020585435,659.3507827264772,250.22086746067703,2494,524131.28,19.841803,2137.1677,1.2326554,544217.44,20.62247,0,,,,,659.3507827264772,3.5424637e-05,250.22086746067703,5.3791427e-05,-0.0035474056,-0.03516677
544215.3,20.625135,0,0.002058992,659.3505461583582,250.22044668113273,2495,524082.44,19.841,2133.563,1.2310141,544215.3,20.625135,0,,,,,659.3505461583582,3.543075e-05,250.22044668113273,5.37994e-05,-0.0037881064,-0.035593044
544223.5,20.63217,0,0.0020594404,659.350428935543,250.22055469613582,2496,524110.16,19.841484,2135.6714,1.2334087,544223.5,20.63217,0,,,,,659.350428935543,3.5428657e-05,250.22055469613582,5.3793196e-05,-0.0038133655,-0.03536616
544212.94,20.605154,0,0.0020598888,659.3504398884327,250.2202235014279,2497,524051.47,19.840578,2133.9297,1.2308447,544212.94,20.605154,0,,,,,659.3504398884327,3.543268e-05,250.2202235014279,5.380812e-05,-0.0038105012,-0.035932895
544220.7,20.629536,0,0.0020603368,659.3503830944487,250.22027017247507,2498,524107.94,19.841463,2144.8557,1.2300581,544220.7,20.629536,0,,,,,659.3503830944487,3.5430494e-05,250.22027017247507,5.379751e-05,-0.003771045,-0.035744883
544194.25,20.627401,0,0.002060785,659.3504555436989,250.21981320044057,2499,524034.6,19.840311,2139.7585,1.2307822,544194.25,20.627401,0,,,,,659.3504555436989,3.5431927e-05,250.21981320044057,5.3807824e-05,-0.0038271027,-0.036258906
544186.94,20.632347,0,0.0020612327,659.3505896076604,250.2200553875226,2500,524102.62,19.841202,2134.3008,1.2326525,544186.94,20.632347,0,,,,,659.3505896076604,3.5426794e-05,250.2200553875226,5.3789427e-05,-0.00370298,-0.035760675
544147.3,20.622335,0,0.0020616804,659.3506668286689,250.22013794507717,2501,524006.06,19.839905,2134.9587,1.2321247,544147.3,20.622335,0,,,,,659.3506668286689,3.5433848e-05,250.22013794507717,5.3806383e-05,-0.0036958861,-0.035965297
544126.6,20.63705,0,0.002062128,659.3506092710834,250.21995767477438,2502,523972.4,19.839296,2132.3145,1.2322766,544126.6,20.63705,0,,,,,659.3506092710834,3.5435398e-05,250.21995767477438,5.381088e-05,-0.0036747856,-0.03612366
544121.9,20.622707,0,0.0020625754,659.3504122215568,250.21971349934387,2503,523967.1,19.839247,2129.694,1.2321616,544121.9,20.622707,0,,,,,659.3504122215568,3.5437402e-05,250.21971349934387,5.3811014e-05,-0.0038402888,-0.03634269
544241.44,20.618069,0,0.0020630227,659.350080669198,250.2194249464403,2504,524061.78,19.840698,2131.5889,1.232072,544241.44,20.618069,0,,,,,659.350080669198,3.543295e-05,250.2194249464403,5.380776e-05,-0.0042191874,-0.03662142
544233.56,20.605803,0,0.00206347,659.349753985779,250.21929845059782,2505,524092.8,19.840948,2132.8867,1.2299541,544233.56,20.605803,0,,,,,659.349753985779,3.5430927e-05,250.21929845059782,5.37996e-05,-0.0043733353,-0.036631014
544138.75,20.607367,0,0.002063917,659.3497383286692,250.21910470898302,2506,523998.47,19.839855,2130.3574,1.232266,544138.75,20.607367,0,,,,,659.3497383286692,3.543907e-05,250.21910470898302,5.3810356e-05,-0.0045094136,-0.036864366
544207.94,20.628214,0,0.0020643638,659.3496516382643,250.2191627125228,2507,524118.4,19.84123,2133.905,1.2303786,544207.94,20.628214,0,,,,,659.3496516382643,3.542683e-05,250.2191627125228,5.3790154e-05,-0.004691141,-0.036693294
544173.06,20.631878,0,0.0020648106,659.3494894321798,250.2185883477316,2508,524025.97,19.839172,2131.891,1.2357048,544173.06,20.631878,0,,,,,659.3494894321798,3.543435e-05,250.2185883477316,5.3806772e-05,-0.0048514334,-0.03747465
544159.0,20.60343,0,0.0020652572,659.3491201802917,250.2188706597574,2509,524019.22,19.83869,2135.6582,1.2290221,544159.0,20.60343,0,,,,,659.3491201802917,3.5433455e-05,250.2188706597574,5.3805863e-05,-0.005013205,-0.037117265
544167.2,20.617044,0,0.0020657035,659.3492003085478,250.21818815047993,2510,523997.4,19.838537,2130.4746,1.2327873,544167.2,20.617044,0,,,,,659.3492003085478,3.5436493e-05,250.21818815047993,5.3811684e-05,-0.005020481,-0.037947446
544205.75,20.61416,0,0.0020661498,659.3493561594887,250.21824939958458,2511,524037.66,19.839146,2129.4502,1.2324678,544205.75,20.61416,0,,,,,659.3493561594887,3.5432946e-05,250.21824939958458,5.3808788e-05,-0.004988806,-0.03775735
544216.8,20.626543,0,0.002066596,659.3492731359468,250.21824089472722,2512,524043.4,19.83929,2136.626,1.2317696,544216.8,20.626543,0,,,,,659.3492731359468,3.5435085e-05,250.21824089472722,5.380687e-05,-0.004963356,-0.03773981
544186.44,20.628893,0,0.002067042,659.3493806510252,250.21831183785457,2513,524026.75,19.83891,2132.9932,1.2308232,544186.44,20.628893,0,,,,,659.3493806510252,3.5436355e-05,250.21831183785457,5.380685e-05,-0.0049692946,-0.037685484
544201.4,20.634098,0,0.0020674877,659.3493497661644,250.21851914538254,2514,524070.97,19.839596,2131.8,1.2329358,544201.4,20.634098,0,,,,,659.3493497661644,3.5429326e-05,250.21851914538254,5.3799038e-05,-0.004949581,-0.03750252
544237.1,20.626472,0,0.0020679336,659.3494838181,250.21811651369728,2515,524024.8,19.838923,2139.5498,1.2316267,544237.1,20.626472,0,,,,,659.3494838181,3.5440768e-05,250.21811651369728,5.3814103e-05,-0.004861477,-0.038119853
544173.56,20.613966,8192,0.002068379,659.3489893040103,250.2181193978771,2516,524026.47,19.838915,2136.0686,1.2310272,544173.56,20.613966,8192,,,,,659.3489893040103,3.5442357e-05,250.2181193978771,5.380755e-05,-0.005156904,-0.037835088
544231.7,20.627558,0,0.0020688246,659.3488993002038,250.2176525429797,2517,524012.4,19.838787,2134.2761,1.2320186,544231.7,20.627558,0,,,,,659.3488993002038,3.5436646e-05,250.2176525429797,5.3816835e-05,-0.00537763,-0.03848823
544210.56,20.607212,0,0.0020692698,659.3490830913864,250.21791142261685,2518,524026.28,19.838907,2133.9126,1.2321339,544210.56,20.607212,0,,,,,659.3490830913864,3.543507e-05,250.21791142261685,5.381056e-05,-0.005047778,-0.037998267
544204.25,20.616968,0,0.002069715,659.3490734027573,250.21758835620517,2519,524014.7,19.838749,2134.0725,1.2325041,544204.25,20.616968,0,,,,,659.3490734027573,3.54363e-05,250.21758835620517,5.3811913e-05,-0.005239846,-0.038344648
544226.44,20.62633,0,0.00207016,659.3494287007708,250.21801859352001,2520,524073.12,19.839674,2133.2498,1.2336261,544226.44,20.62633,0,,,,,659.3494287007708,3.5431607e-05,250.21801859352001,5.3799573e-05,-0.004876542,-0.037923418
544183.1,20.626707,0,0.0020706048,659.3495119692491,250.217909448818,2521,524011.62,19.838528,2130.0852,1.2299986,544183.1,20.626707,0,,,,,659.3495119692491,3.5434197e-05,250.217909448818,5.3808577e-05,-0.004912528,-0.0380584
544157.8,20.607887,0,0.0020710495,659.3490592863322,250.21744139334456,2522,523952.44,19.83793,2133.4229,1.235024,544157.8,20.607887,0,,,,,659.3490592863322,3.5440367e-05,250.21744139334456,5.3820553e-05,-0.0052024736,-0.038683306
544226.8,20.63499,0,0.002071494,659.3491087609689,250.2173625323383,2523,524036.16,19.838972,2128.3542,1.2310276,544226.8,20.63499,0,,,,,659.3491087609689,3.5436213e-05,250.2173625323383,5.380626e-05,-0.005161224,-0.038543977
544192.3,20.613317,0,0.0020719385,659.3489497590498,250.21703935959152,2524,523956.9,19.837755,2130.164,1.2300295,544192.3,20.613317,0,,,,,659.3489497590498,3.5441593e-05,250.21703935959152,5.3823387e-05,-0.0053061363,-0.03906085
544184.9,20.629234,0,0.0020723827,659.3488552666172,250.2171304349115,2525,524000.6,19.838474,2130.6602,1.2328703,544184.9,20.629234,0,,,,,659.3488552666172,3.5436133e-05,250.2171304349115,5.381119e-05,-0.005343901,-0.038818955
544220.6,20.576675,0,0.002072827,659.3490190657486,250.21705264998008,2526,523994.88,19.838322,2135.695,1.230761,544220.6,20.576675,0,,,,,659.3490190657486,3.5438316e-05,250.21705264998008,5.3816526e-05,-0.0052599125,-0.039008338
544219.0,20.616018,0,0.0020732707,659.349595385753,250.21766529342563,2527,524048.06,19.839317,2135.264,1.233343,544219.0,20.616018,0,,,,,659.349595385753,3.5433368e-05,250.21766529342563,5.3802858e-05,-0.0048051183,-0.038218025
544186.6,20.61586,0,0.0020737147,659.3493354442132,250.21723138023486,2528,523966.0,19.838034,2135.1265,1.2328644,544186.6,20.61586,0,,,,,659.3493354442132,3.5438487e-05,250.21723138023486,5.3820877e-05,-0.005087103,-0.038877714
544188.25,20.609509,0,0.0020741583,659.3492542089077,250.2172532257273,2529,523958.2,19.837862,2135.091,1.2309948,544188.25,20.609509,0,,,,,659.3492542089077,3.5440553e-05,250.2172532257273,5.382042e-05,-0.0050364304,-0.03883677
544224.56,20.5929,0,0.0020746018,659.3490516084073,250.21725748871847,2530,523978.06,19.838331,2130.9958,1.234562,544224.56,20.5929,0,,,,,659.3490516084073,3.543919e-05,250.21725748871847,5.382061e-05,-0.0051725246,-0.038860884
544233.5,20.591032,0,0.0020750454,659.3490336970033,250.21694038571314,2531,523969.84,19.838015,2132.6772,1.2314378,544233.5,20.591032,0,,,,,659.3490336970033,3.544065e-05,250.21694038571314,5.382096e-05,-0.005250926,-0.039208952
544204.56,20.60978,0,0.0020754887,659.3490583674993,250.21737081712104,2532,523970.12,19.837881,2131.2483,1.2288312,544204.56,20.60978,0,,,,,659.3490583674993,3.5439967e-05,250.21737081712104,5.381822e-05,-0.005136852,-0.03855672
544219.3,20.593832,0,0.0020759318,659.3492164737999,250.21693401050356,2533,523956.53,19.837942,2135.3264,1.2335271,544219.3,20.593832,0,,,,,659.3492164737999,3.544225e-05,250.21693401050356,5.382293e-05,-0.005137226,-0.039102636
544195.56,20.629055,0,0.0020763746,659.3494775118885,250.2173287685889,2534,524006.22,19.838427,2134.7468,1.2309933,544195.56,20.629055,0,,,,,659.3494775118885,3.543659e-05,250.2173287685889,5.3808057e-05,-0.0048233327,-0.038539782
544187.5,20.597527,0,0.0020768174,659.349151135627,250.21642357622625,2535,523942.84,19.837452,2134.9436,1.2293953,544187.5,20.597527,0,,,,,659.349151135627,3.5444355e-05,250.21642357622625,5.383181e-05,-0.005201708,-0.03951669
544196.2,20.603546,0,0.0020772603,659.3492954211306,250.2166966614363,2536,523967.6,19.837893,2137.4626,1.2309449,544196.2,20.603546,0,,,,,659.3492954211306,3.543985e-05,250.2166966614363,5.3821503e-05,-0.005074664,-0.039256144
544101.44,20.603432,0,0.0020777027,659.3490244503404,250.21620931988417,2537,523831.9,19.836054,2132.0146,1.2339919,544101.44,20.603432,0,,,,,659.3490244503404,3.5448436e-05,250.21620931988417,5.383587e-05,-0.0053083664,-0.039830774
544196.75,20.610064,0,0.002078145,659.3489864286051,250.21623844713613,2538,523949.06,19.837736,2132.2668,1.2340943,544196.75,20.610064,0,,,,,659.3489864286051,3.5441433e-05,250.21623844713613,5.3823835e-05,-0.005307519,-0.039773934
544194.3,20.60914,0,0.0020785874,659.3490021793712,250.21602104374003,2539,523926.28,19.837301,2136.224,1.2327594,544194.3,20.60914,0,,,,,659.3490021793712,3.544318e-05,250.21602104374003,5.3825726e-05,-0.005277236,-0.039981883
544219.1,20.591213,0,0.0020790296,659.3492137714381,250.21615022363625,2540,523929.66,19.837395,2132.2017,1.2321544,544219.1,20.591213,0,,,,,659.3492137714381,3.54437e-05,250.21615022363625,5.382553e-05,-0.005089588,-0.039811023
544153.0,20.626938,0,0.0020794715,659.3493559468221,250.21661054636147,2541,523945.34,19.837671,2134.8113,1.2328715,544153.0,20.626938,0,,,,,659.3493559468221,3.5440415e-05,250.21661054636147,5.381738e-05,-0.0049895616,-0.039261397
544127.25,20.625229,0,0.0020799132,659.3494180302046,250.21620053126045,2542,523843.8,19.836096,2132.425,1.2313913,544127.25,20.625229,0,,,,,659.3494180302046,3.5447556e-05,250.21620053126045,5.3833544e-05,-0.0049876296,-0.039823446
544110.4,20.601643,0,0.0020803548,659.3491188472154,250.21600746883826,2543,523849.28,19.836216,2131.3647,1.2340562,544110.4,20.601643,0,,,,,659.3491188472154,3.544644e-05,250.21600746883826,5.383232e-05,-0.0052333367,-0.039927524
544146.75,20.614845,0,0.0020807965,659.3490583843261,250.2155001604984,2544,523835.2,19.835598,2133.284,1.233291,544146.75,20.614845,0,,,,,659.3490583843261,3.5450867e-05,250.2155001604984,5.3839092e-05,-0.0052747373,-0.04056103
544170.94,20.60837,0,0.0020812377,659.3491544655049,250.21562567561614,2545,523907.72,19.835625,2129.0803,1.2298145,544170.94,20.60837,0,,,,,659.3491544655049,3.5444406e-05,250.21562567561614,5.3831605e-05,-0.0052344776,-0.0403543
544212.3,20.591824,0,0.002081679,659.3487919512372,250.21547093743933,2546,523893.06,19.835514,2128.6243,1.2316581,544212.3,20.591824,0,,,,,659.3487919512372,3.5447585e-05,250.21547093743933,5.3836833e-05,-0.005512052,-0.040658657
544187.4,20.614582,0,0.0020821202,659.3486927858826,250.21517561733535,2547,523880.25,19.835121,2127.1594,1.2313287,544187.4,20.614582,0,,,,,659.3486927858826,3.5447752e-05,250.21517561733535,5.3830587e-05,-0.0055897734,-0.040768825
544178.8,20.61377,0,0.0020825611,659.349085577923,250.2154259295538,2548,523903.1,19.835438,2131.8977,1.2288908,544178.8,20.61377,0,,,,,659.349085577923,3.544626e-05,250.2154259295538,5.3825876e-05,-0.0052634617,-0.04038841
544201.4,20.61026,0,0.002083002,659.349160045582,250.2154387227161,2549,523912.3,19.837173,2131.8167,1.2299094,544201.4,20.61026,0,,,,,659.349160045582,3.544451e-05,250.2154387227161,5.3828317e-05,-0.005286201,-0.04062226
544170.56,20.62496,0,0.0020834424,659.3491737411991,250.21577739122813,2550,523904.06,19.835737,2133.451,1.2344487,544170.56,20.62496,0,,,,,659.3491737411991,3.5443463e-05,250.21577739122813,5.3828433e-05,-0.005183193,-0.040187698
544188.5,20.611055,0,0.002083883,659.3489867390573,250.2150710628259,2551,523827.16,19.836039,2128.2434,1.229585,544188.5,20.611055,0,,,,,659.3489867390573,3.545257e-05,250.2150710628259,5.3842345e-05,-0.0054312185,-0.041077863
544188.44,20.607067,0,0.0020843234,659.3489777948755,250.21531820199746,2552,523890.1,19.83536,2127.9802,1.2325306,544188.44,20.607067,0,,,,,659.3489777948755,3.544615e-05,250.21531820199746,5.382737e-05,-0.0053216005,-0.040554337
544153.94,20.600538,0,0.0020847635,659.3490585540435,250.21484319498848,2553,523809.88,19.835623,2127.5337,1.2288039,544153.94,20.600538,0,,,,,659.3490585540435,3.5452635e-05,250.21484319498848,5.3841424e-05,-0.0054155127,-0.04119152
544167.4,20.607662,0,0.0020852035,659.3486603335796,250.2147155687407,2554,523871.38,19.836771,2130.513,1.2325253,544167.4,20.607662,0,,,,,659.3486603335796,3.5449342e-05,250.2147155687407,5.383279e-05,-0.005528316,-0.041241802
544212.75,20.61734,8192,0.0020856436,659.3490449721,250.2149363212302,2555,523865.3,19.836632,2132.446,1.2311015,544212.75,20.61734,8192,,,,,659.3490449721,3.5453708e-05,250.2149363212302,5.3836102e-05,-0.0054022497,-0.04108617
544169.6,20.625937,0,0.0020860834,659.349560372986,250.2153563488111,2556,523866.9,19.836756,2131.7808,1.2321607,544169.6,20.625937,0,,,,,659.349560372986,3.5447818e-05,250.2153563488111,5.3831667e-05,-0.004804145,-0.040528856
544126.25,20.624086,0,0.002086523,659.349002552091,250.2150881148412,2557,523847.06,19.834791,2128.5833,1.2345634,544126.25,20.624086,0,,,,,659.349002552091,3.544743e-05,250.2150881148412,5.3832537e-05,-0.0053030783,-0.04072686
544187.5,20.607735,0,0.0020869626,659.3488530810506,250.21457707836157,2558,523819.2,19.835903,2126.2595,1.2318512,544187.5,20.607735,0,,,,,659.3488530810506,3.5453828e-05,250.21457707836157,5.3847656e-05,-0.005582778,-0.041561555
544165.8,20.60931,0,0.0020874017,659.3489941442255,250.2149233136294,2559,523850.5,19.836842,2141.5034,1.2327293,544165.8,20.60931,0,,,,,659.3489941442255,3.5454876e-05,250.2149233136294,5.3838008e-05,-0.0052881567,-0.0410811
544150.2,20.612827,0,0.00208828,659.3484274766793,250.21438277964444,2561,523845.22,19.834517,2130.9675,1.2308837,544150.2,20.612827,0,,,,,659.3484274766793,3.5449044e-05,250.21438277964444,5.383528e-05,-0.0057877614,-0.04147784
544192.3,20.619694,0,0.002088719,659.3488098237568,250.21419759749344,2562,523843.84,19.836096,2132.9749,1.2280378,544192.3,20.619694,0,,,,,659.3488098237568,3.54542e-05,250.21419759749344,5.3840016e-05,-0.005568905,-0.041685652
544216.6,20.625109,0,0.0020891577,659.3491009714504,250.21450601792952,2563,523911.4,19.83731,2132.0151,1.2333397,544216.6,20.625109,0,,,,,659.3491009714504,3.5446432e-05,250.21450601792952,5.3824686e-05,-0.005376451,-0.041279856
544144.1,20.626928,0,0.0020895964,659.3489077085252,250.21439869318024,2564,523832.16,19.836147,2131.8987,1.2332859,544144.1,20.626928,0,,,,,659.3489077085252,3.5451798e-05,250.21439869318024,5.383727e-05,-0.005518309,-0.04155913
